order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit,customer_since,customer_date_issue
O013000,2023-10-10,C00725,P0010,2,0.25,1302.1020756467376,Online,Completed,56479.09,32881.48,42359.32,84718.64,65762.96,17653.577924353256,2022-07-07,False
O013001,2025-07-28,C00908,P0044,3,0.05,1146.200846442427,Online,Completed,6632.18,4664.75,6300.57,18901.71,13994.25,3761.259153557572,2022-10-24,False
O013002,2023-02-01,C01527,P0059,3,0.0,90.20700088132804,Online,Returned,3898.1,2349.12,3898.1,11694.3,7047.36,4556.732999118672,2021-01-13,False
O013003,2024-06-13,C02418,P0002,1,0.15,1261.5653499981445,Online,Completed,48149.03,31099.07,40926.68,40926.68,31099.07,8566.044650001855,2021-06-23,False
O013004,2024-01-16,C01144,P0012,1,0.05,857.5878586156535,Store,Completed,35152.21,19746.44,33394.6,33394.6,19746.44,12790.572141384346,2023-12-01,False
O013005,2023-03-04,C00075,P0065,2,0.0,289.69483800794126,Store,Completed,2151.86,1389.65,2151.86,4303.72,2779.3,1234.725161992059,2024-02-24,True
O013006,2023-05-08,C02471,P0068,5,0.0,1061.3436766603747,Online,Completed,831.51,520.17,831.51,4157.55,2600.85,495.35632333962553,2025-01-28,True
O013007,2023-06-12,C00070,P0017,2,0.0,1060.2992615873977,Online,Completed,34379.77,24585.58,34379.77,68759.54,49171.16,18528.08073841259,2022-06-12,False
O013008,2025-08-15,C00745,P0053,2,0.05,1179.6680870559242,Store,Completed,19337.72,12777.59,18370.83,36741.66,25555.18,10006.811912944078,2022-01-23,False
O013009,2023-10-22,C02319,P0019,1,0.0,710.151999952836,Store,Completed,14773.27,10973.74,14773.27,14773.27,10973.74,3089.3780000471647,2025-11-08,True
O013010,2023-06-28,C00132,P0001,1,0.0,495.8757440218577,Online,Returned,76307.73,44819.33,76307.73,76307.73,44819.33,30992.524255978136,2021-01-17,False
O013011,2023-08-17,C01122,P0052,2,0.15,1155.9992948519202,Online,Completed,5049.2,3111.34,4291.82,8583.64,6222.68,1204.960705148079,2021-03-31,False
O013012,2025-06-01,C00102,P0017,1,0.1,728.6800606326311,Online,Completed,34379.77,24585.58,30941.79,30941.79,24585.58,5627.529939367368,2021-07-19,False
O013013,2024-01-29,C01191,P0058,4,0.05,899.9685530399005,Online,Completed,2016.07,1486.71,1915.27,7661.08,5946.84,814.2714469600993,2020-02-15,False
O013014,2024-11-22,C01129,P0071,1,0.0,1078.9321703819119,Online,Completed,4370.25,3126.8,4370.25,4370.25,3126.8,164.51782961808794,2025-06-05,True
O013015,2023-03-13,C01990,P0062,1,0.1,555.2435467845644,Store,Completed,2623.68,1558.73,2361.31,2361.31,1558.73,247.33645321543554,2021-02-25,False
O013016,2023-11-14,C00598,P0033,3,0.15,220.87097737043553,Store,Completed,13342.59,8022.86,11341.2,34023.600000000006,24068.579999999998,9734.149022629572,2020-11-04,False
O013017,2024-08-17,C01573,P0070,4,0.1,677.5697161158628,Store,Completed,421.13,288.88,379.02,1516.08,1155.52,-317.00971611586283,2023-08-07,False
O013018,2024-01-14,C01466,P0052,1,0.15,1065.3631440077465,Online,Completed,5049.2,3111.34,4291.82,4291.82,3111.34,115.11685599225302,2022-03-13,False
O013019,2025-06-25,C00672,P0006,1,0.2,685.187472816747,Online,Completed,46399.31,28017.75,37119.45,37119.45,28017.75,8416.51252718325,2021-09-07,False
O013020,2023-05-16,C00635,P0064,1,0.05,641.9956378741175,Online,Completed,2688.32,1554.26,2553.9,2553.9,1554.26,357.6443621258826,2020-10-08,False
O013021,2024-12-30,C00924,P0059,2,0.2,978.0804028686872,Store,Cancelled,3898.1,2349.12,3118.48,6236.96,4698.24,560.639597131313,2023-10-13,False
O013022,2025-06-24,C02010,P0022,4,0.0,70.5413955699379,Store,Completed,28566.38,16306.97,28566.38,114265.52,65227.88,48967.098604430066,2023-05-16,False
O013023,2024-06-13,C02468,P0069,2,0.1,1022.1327091810911,Online,Returned,728.09,572.9,655.28,1310.56,1145.8,-857.3727091810911,2020-05-24,False
O013024,2025-07-23,C02309,P0002,1,0.05,130.41742808661027,Online,Completed,48149.03,31099.07,45741.58,45741.58,31099.07,14512.092571913392,2023-12-10,False
O013025,2024-10-27,C01458,P0046,2,0.0,1493.3288741686688,Online,Completed,23120.56,13821.92,23120.56,46241.12,27643.84,17103.951125831332,2024-03-24,False
O013026,2024-06-06,C02464,P0062,2,0.2,58.29358461813184,Store,Completed,2623.68,1558.73,2098.94,4197.88,3117.46,1022.1264153818682,2024-04-26,False
O013027,2024-01-22,C01379,P0052,2,0.15,856.6031154643047,Online,Completed,5049.2,3111.34,4291.82,8583.64,6222.68,1504.3568845356945,2025-11-17,True
O013028,2024-07-27,C01409,P0045,3,0.1,1320.014776322633,Store,Completed,2648.4,2040.25,2383.56,7150.68,6120.75,-290.0847763226327,2021-06-11,False
O013029,2024-08-05,C01299,P0053,5,0.15,1193.167511947844,Online,Completed,19337.72,12777.59,16437.06,82185.3,63887.95,17104.18248805216,2022-07-09,False
O013030,2024-07-26,C01920,P0036,4,0.1,1014.7188938266896,Online,Cancelled,28469.37,21199.12,25622.43,102489.72,84796.48,16678.521106173317,2022-06-25,False
O013031,2024-10-05,C01712,P0051,3,0.1,145.1980460935407,Store,Completed,21937.67,15735.09,19743.9,59231.700000000004,47205.270000000004,11881.23195390646,2021-07-15,False
O013032,2024-07-26,C00049,P0018,1,0.05,743.0042783005724,Store,Returned,45603.07,29794.11,43322.92,43322.92,29794.11,12785.805721699426,2025-01-29,True
O013033,2025-05-19,C00444,P0012,1,0.1,1122.5257235305035,Online,Completed,35152.21,19746.44,31636.99,31636.99,19746.44,10768.0242764695,2021-09-11,False
O013034,2024-06-30,C00172,P0057,1,0.05,1050.6416356031623,Online,Completed,2399.62,1477.21,2279.64,2279.64,1477.21,-248.21163560316245,2025-06-13,True
O013035,2024-03-13,C00930,P0046,3,0.25,1005.1381855503494,Store,Completed,23120.56,13821.92,17340.42,52021.259999999995,41465.76,9550.361814449643,2025-08-26,True
O013036,2024-07-08,C01848,P0041,1,0.05,1012.9587970535107,Store,Completed,17041.87,10693.12,16189.78,16189.78,10693.12,4483.7012029464895,2024-12-26,True
O013037,2023-04-21,C00006,P0020,1,0.05,1236.5103354936543,Online,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,339.7696645063454,2025-08-02,True
O013038,2024-06-10,C01228,P0020,1,0.25,1082.8037394440364,Online,Completed,8241.48,6253.13,6181.11,6181.11,6253.13,-1154.8237394440368,2024-12-28,True
O013039,2023-06-26,C02417,P0010,1,0.2,331.7828710922495,Online,Completed,56479.09,32881.48,45183.27,45183.27,32881.48,11970.007128907744,2022-02-21,False
O013040,2024-11-04,C00722,P0062,1,0.15,398.9487392253926,Online,Completed,2623.68,1558.73,2230.13,2230.13,1558.73,272.4512607746075,2023-04-08,False
O013041,2024-09-15,C00931,P0064,2,0.15,294.27356268433107,Online,Completed,2688.32,1554.26,2285.07,4570.14,3108.52,1167.3464373156694,2023-05-04,False
O013042,2025-08-01,C02329,P0024,4,0.2,525.4253202758343,Online,Completed,4047.59,3002.06,3238.07,12952.28,12008.24,418.61467972416654,2022-06-23,False
O013043,2024-04-17,C01079,P0041,2,0.25,941.8819715096105,Online,Completed,17041.87,10693.12,12781.4,25562.8,21386.24,3234.678028490387,2024-09-24,True
O013044,2025-09-20,C01193,P0033,1,0.2,1062.18494724541,Store,Completed,13342.59,8022.86,10674.07,10674.07,8022.86,1589.02505275459,2023-05-24,False
O013045,2025-05-28,C02476,P0034,1,0.0,396.0092755235464,Store,Completed,26712.82,17922.94,26712.82,26712.82,17922.94,8393.870724476456,2021-07-21,False
O013046,2023-06-19,C01536,P0059,2,0.1,700.6928979406451,Online,Completed,3898.1,2349.12,3508.29,7016.58,4698.24,1617.647102059355,2021-01-27,False
O013047,2025-10-10,C00413,P0010,5,0.25,478.4147910028841,Online,Completed,56479.09,32881.48,42359.32,211796.6,164407.40000000002,46910.7852089971,2020-06-25,False
O013048,2023-02-25,C00839,P0005,2,0.05,550.8026988401245,Online,Completed,32063.17,24460.1,30460.01,60920.02,48920.2,11449.017301159874,2020-11-10,False
O013049,2023-11-21,C02096,P0037,1,0.1,699.2235252361036,Online,Completed,2788.85,1641.83,2509.96,2509.96,1641.83,168.90647476389654,2021-11-19,False
O013050,2024-10-19,C01027,P0031,1,0.25,1353.2930611389463,Store,Completed,25575.2,17504.26,19181.4,19181.4,17504.26,323.84693886105674,2020-02-18,False
O013051,2025-08-14,C00685,P0023,2,0.1,440.5067314587173,Online,Completed,18652.9,11870.8,16787.61,33575.22,23741.6,9393.113268541285,2021-07-23,False
O013052,2023-09-17,C02377,P0011,2,0.05,1469.2615786845956,Online,Completed,76595.54,51662.71,72765.76,145531.52,103325.42,40736.8384213154,2020-08-12,False
O013053,2024-10-02,C02281,P0022,1,0.15,559.7161206316498,Online,Completed,28566.38,16306.97,24281.42,24281.42,16306.97,7414.733879368349,2023-08-02,False
O013054,2024-07-15,C01700,P0037,2,0.25,205.52765130003758,Online,Completed,2788.85,1641.83,2091.64,4183.28,3283.66,694.0923486999623,2020-03-24,False
O013055,2023-12-06,C00060,P0027,3,0.0,723.6864699766545,Store,Completed,26372.42,16854.64,26372.42,79117.26,50563.92,27829.65353002334,2022-01-01,False
O013056,2024-02-08,C00590,P0001,1,0.0,955.4204663023419,Online,Completed,76307.73,44819.33,76307.73,76307.73,44819.33,30532.979533697653,2021-06-13,False
O013057,2024-06-15,C02035,P0063,2,0.1,200.0163613006388,Online,Returned,3877.55,3036.56,3489.8,6979.6,6073.12,706.4636386993617,2022-06-12,False
O013058,2025-03-05,C01090,P0005,1,0.15,408.4715464496066,Online,Completed,32063.17,24460.1,27253.69,27253.69,24460.1,2385.1184535503935,2023-04-26,False
O013059,2025-10-30,C01055,P0011,2,0.15,401.18400879551973,Online,Completed,76595.54,51662.71,65106.21,130212.42,103325.42,26485.81599120448,2021-04-15,False
O013060,2024-08-16,C00982,P0040,2,0.1,453.45079370221754,Online,Cancelled,19597.45,13150.79,17637.71,35275.42,26301.58,8520.38920629778,2025-07-17,True
O013061,2024-09-08,C01774,P0028,4,0.25,150.72584338649378,Online,Completed,17868.64,13368.71,13401.48,53605.92,53474.84,-19.645843386492032,2022-04-23,False
O013062,2024-10-13,C00777,P0029,1,0.1,473.4174843676643,Online,Completed,16320.22,10540.75,14688.2,14688.2,10540.75,3674.0325156323365,2023-02-25,False
O013063,2024-12-14,C00148,P0016,1,0.1,433.472106072469,Online,Completed,77138.7,54809.17,69424.83,69424.83,54809.17,14182.187893927534,2022-12-09,False
O013064,2023-12-10,C00047,P0001,1,0.1,609.197535507591,Store,Cancelled,76307.73,44819.33,68676.96,68676.96,44819.33,23248.432464492413,2024-06-26,True
O013065,2023-02-15,C01268,P0063,2,0.15,1483.3297302764188,Online,Completed,3877.55,3036.56,3295.92,6591.84,6073.12,-964.6097302764185,2025-06-20,True
O013066,2025-06-22,C01502,P0072,1,0.2,403.0184597933891,Online,Completed,774.85,529.21,619.88,619.88,529.21,-312.34845979338917,2023-04-30,False
O013067,2023-02-24,C01619,P0004,1,0.15,883.8893461552991,Online,Completed,42415.33,30150.61,36053.03,36053.03,30150.61,5018.530653844699,2024-11-08,True
O013068,2025-05-05,C02404,P0051,4,0.1,618.698150228681,Store,Completed,21937.67,15735.09,19743.9,78975.6,62940.36,15416.541849771324,2025-04-23,False
O013069,2024-10-21,C01665,P0061,1,0.0,927.4581493888526,Online,Completed,2023.64,1366.93,2023.64,2023.64,1366.93,-270.74814938885254,2020-08-24,False
O013070,2023-04-21,C02225,P0026,1,0.15,1065.9294531984547,Online,Completed,9763.04,5837.13,8298.58,8298.58,5837.13,1395.5205468015452,2021-03-09,False
O013071,2025-11-04,C02023,P0002,2,0.15,1175.927648963197,Store,Completed,48149.03,31099.07,40926.68,81853.36,62198.14,18479.292351036805,2021-02-05,False
O013072,2023-03-19,C00210,P0067,2,0.0,1449.0385859605008,Store,Completed,3630.57,2847.91,3630.57,7261.14,5695.82,116.28141403949985,2024-04-16,True
O013073,2024-05-15,C00187,P0045,1,0.05,604.3291963625868,Online,Completed,2648.4,2040.25,2515.98,2515.98,2040.25,-128.59919636258678,2021-08-19,False
O013074,2024-08-10,C01049,P0060,2,0.0,68.67984036846053,Store,Completed,3944.4,2929.93,3944.4,7888.8,5859.86,1960.2601596315399,2025-02-25,True
O013075,2024-02-22,C01188,P0020,1,0.05,908.8426717210166,Online,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,667.4373282789832,2021-09-19,False
O013076,2023-10-02,C00035,P0019,1,0.1,137.81353240439233,Store,Completed,14773.27,10973.74,13295.94,13295.94,10973.74,2184.3864675956083,2023-02-14,False
O013077,2025-12-22,C02044,P0037,2,0.0,320.35598182705434,Online,Completed,2788.85,1641.83,2788.85,5577.7,3283.66,1973.6840181729456,2025-08-04,False
O013078,2025-08-30,C01277,P0015,3,0.1,1161.2663134638758,Online,Completed,68260.89,49534.02,61434.8,184304.40000000002,148602.06,34541.07368653615,2022-01-24,False
O013079,2025-09-17,C00475,P0070,1,0.15,445.7625821220392,Store,Completed,421.13,288.88,357.96,357.96,288.88,-376.6825821220392,2024-10-23,False
O013080,2023-07-13,C00759,P0065,2,0.2,675.5320215961951,Online,Completed,2151.86,1389.65,1721.49,3442.98,2779.3,-11.8520215961953,2020-03-02,False
O013081,2025-05-04,C00470,P0013,1,0.2,210.6814726073658,Online,Completed,51810.99,39926.78,41448.79,41448.79,39926.78,1311.3285273926363,2020-10-04,False
O013082,2025-03-09,C00264,P0056,1,0.1,398.65315316069615,Online,Completed,3220.25,2334.13,2898.22,2898.22,2334.13,165.43684683930354,2025-06-07,True
O013083,2023-10-28,C01129,P0057,1,0.1,1254.5916226651048,Online,Completed,2399.62,1477.21,2159.66,2159.66,1477.21,-572.1416226651049,2025-06-05,True
O013084,2025-08-25,C00767,P0003,1,0.0,247.86556925402667,Store,Completed,46962.97,29587.37,46962.97,46962.97,29587.37,17127.734430745975,2024-09-25,False
O013085,2024-07-21,C00407,P0045,3,0.05,967.036127427249,Online,Completed,2648.4,2040.25,2515.98,7547.9400000000005,6120.75,460.15387257275154,2024-02-12,False
O013086,2024-11-02,C01230,P0072,1,0.25,1026.9688359168722,Online,Completed,774.85,529.21,581.14,581.14,529.21,-975.0388359168722,2023-09-18,False
O013087,2023-05-29,C01240,P0028,1,0.25,126.88151970508004,Online,Completed,17868.64,13368.71,13401.48,13401.48,13368.71,-94.1115197050796,2024-05-19,True
O013088,2025-02-07,C02112,P0033,2,0.0,587.4670781782438,Store,Returned,13342.59,8022.86,13342.59,26685.18,16045.72,10051.992921821757,2025-08-20,True
O013089,2023-05-19,C00872,P0025,2,0.15,653.9200229855279,Store,Completed,13173.89,8040.17,11197.81,22395.62,16080.34,5661.359977014471,2023-08-04,True
O013090,2025-05-10,C00038,P0062,3,0.1,235.32025836589082,Store,Completed,2623.68,1558.73,2361.31,7083.93,4676.1900000000005,2172.419741634109,2021-01-10,False
O013091,2023-10-19,C00760,P0065,1,0.0,360.81641808100886,Online,Completed,2151.86,1389.65,2151.86,2151.86,1389.65,401.3935819189912,2022-05-17,False
O013092,2023-12-01,C00665,P0071,2,0.1,308.7388272917398,Store,Completed,4370.25,3126.8,3933.22,7866.44,6253.6,1304.1011727082594,2024-02-19,True
O013093,2024-11-29,C02022,P0038,4,0.1,1320.7851643565577,Online,Completed,11946.05,6792.61,10751.44,43005.76,27170.44,14514.534835643446,2025-02-23,True
O013094,2023-11-03,C00222,P0028,3,0.05,1455.3588163100371,Store,Completed,17868.64,13368.71,16975.21,50925.63,40106.13,9364.141183689962,2025-11-30,True
O013095,2025-07-13,C01366,P0030,2,0.2,615.8060788718786,Online,Completed,21001.14,14631.33,16800.91,33601.82,29262.66,3723.3539211281213,2024-03-18,False
O013096,2025-09-07,C00770,P0001,1,0.25,645.0110935686495,Online,Completed,76307.73,44819.33,57230.8,57230.8,44819.33,11766.458906431351,2020-02-11,False
O013097,2025-06-16,C00473,P0018,1,0.2,223.00674428275065,Online,Completed,45603.07,29794.11,36482.46,36482.46,29794.11,6465.343255717248,2020-05-02,False
O013098,2025-07-15,C02405,P0002,2,0.0,1466.2332027495922,Store,Completed,48149.03,31099.07,48149.03,96298.06,62198.14,32633.686797250404,2025-11-22,True
O013099,2023-12-10,C00579,P0071,1,0.05,194.25090566575966,Store,Completed,4370.25,3126.8,4151.74,4151.74,3126.8,830.6890943342399,2025-10-05,True
O013100,2024-10-18,C00235,P0059,4,0.1,258.15034120888845,Online,Completed,3898.1,2349.12,3508.29,14033.16,9396.48,4378.529658791112,2025-02-01,True
O013101,2023-09-18,C02142,P0050,1,0.15,972.8507797667983,Online,Completed,12599.98,7440.87,10709.98,10709.98,7440.87,2296.2592202332016,2020-12-24,False
O013102,2023-06-18,C02237,P0018,2,0.0,256.56951530936385,Online,Completed,45603.07,29794.11,45603.07,91206.14,59588.22,31361.350484690636,2024-01-18,True
O013103,2024-10-21,C00649,P0007,4,0.1,968.8604565830201,Store,Completed,33971.37,23910.3,30574.23,122296.92,95641.2,25686.85954341698,2022-01-29,False
O013104,2023-07-19,C01709,P0061,1,0.05,399.3442033261875,Online,Completed,2023.64,1366.93,1922.46,1922.46,1366.93,156.1857966738125,2020-05-02,False
O013105,2024-08-04,C00016,P0068,1,0.05,1025.3932450258767,Online,Cancelled,831.51,520.17,789.93,789.93,520.17,-755.6332450258767,2023-04-06,False
O013106,2024-07-19,C01399,P0017,1,0.2,403.0683276693428,Online,Completed,34379.77,24585.58,27503.82,27503.82,24585.58,2515.1716723306554,2021-07-05,False
O013107,2024-01-30,C00364,P0069,1,0.05,1197.799748610787,Online,Completed,728.09,572.9,691.69,691.69,572.9,-1079.009748610787,2020-02-10,False
O013108,2023-12-17,C00744,P0055,3,0.1,579.5716232062447,Online,Completed,2416.67,1519.14,2175.0,6525.0,4557.42,1388.0083767937554,2023-02-11,False
O013109,2023-01-28,C02458,P0013,2,0.0,877.3942411785748,Store,Completed,51810.99,39926.78,51810.99,103621.98,79853.56,22891.025758821423,2022-04-29,False
O013110,2024-09-23,C02222,P0068,5,0.0,1433.049041444572,Online,Completed,831.51,520.17,831.51,4157.55,2600.85,123.65095855542836,2022-03-15,False
O013111,2024-01-15,C02234,P0040,3,0.2,1338.5472572127892,Online,Completed,19597.45,13150.79,15677.96,47033.88,39452.37,6242.962742787206,2020-10-28,False
O013112,2024-06-11,C00470,P0015,4,0.25,1206.866163730581,Store,Completed,68260.89,49534.02,51195.67,204782.68,198136.08,5439.7338362694245,2020-10-04,False
O013113,2025-06-21,C01404,P0028,1,0.0,628.3274551079143,Online,Completed,17868.64,13368.71,17868.64,17868.64,13368.71,3871.602544892086,2020-06-15,False
O013114,2025-03-17,C00312,P0057,1,0.1,323.7386803612692,Online,Returned,2399.62,1477.21,2159.66,2159.66,1477.21,358.71131963873063,2023-12-04,False
O013115,2023-08-15,C00535,P0064,2,0.0,1325.6472957618423,Online,Completed,2688.32,1554.26,2688.32,5376.64,3108.52,942.472704238158,2024-03-29,True
O013116,2023-01-27,C02170,P0005,2,0.1,1141.960806501684,Online,Completed,32063.17,24460.1,28856.85,57713.7,48920.2,7651.539193498316,2021-05-14,False
O013117,2023-03-30,C00228,P0062,1,0.15,903.7204796813062,Online,Completed,2623.68,1558.73,2230.13,2230.13,1558.73,-232.3204796813061,2022-09-03,False
O013118,2024-09-10,C00989,P0042,1,0.1,758.2232287108235,Online,Completed,23234.15,13517.06,20910.74,20910.74,13517.06,6635.4567712891785,2023-02-04,False
O013119,2023-05-02,C01432,P0066,1,0.05,808.7764031056489,Store,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,-404.4364031056489,2025-04-30,True
O013120,2025-05-15,C01199,P0020,3,0.1,898.8480590960272,Store,Completed,8241.48,6253.13,7417.33,22251.989999999998,18759.39,2593.7519409039714,2024-04-08,False
O013121,2023-02-02,C01931,P0040,2,0.05,1052.557831997645,Online,Completed,19597.45,13150.79,18617.58,37235.16,26301.58,9881.022168002357,2020-04-27,False
O013122,2024-08-25,C00015,P0027,2,0.15,961.6974535338002,Store,Completed,26372.42,16854.64,22416.56,44833.12,33709.28,10162.142546466204,2020-07-09,False
O013123,2024-11-26,C00214,P0021,1,0.15,1426.3736791100098,Online,Completed,11186.62,6592.76,9508.63,9508.63,6592.76,1489.4963208899892,2024-01-27,False
O013124,2025-06-06,C00603,P0020,3,0.1,789.2791166712193,Store,Completed,8241.48,6253.13,7417.33,22251.989999999998,18759.39,2703.320883328779,2020-07-12,False
O013125,2024-06-08,C00052,P0032,1,0.05,1072.6555684084453,Store,Completed,24167.24,14201.94,22958.88,22958.88,14201.94,7684.284431591555,2020-06-27,False
O013126,2025-11-13,C00930,P0054,2,0.15,197.38724212201276,Online,Completed,4391.07,3392.34,3732.41,7464.82,6784.68,482.75275787798665,2025-08-26,False
O013127,2023-02-03,C00057,P0036,4,0.1,1074.5888155455655,Online,Completed,28469.37,21199.12,25622.43,102489.72,84796.48,16618.65118445444,2020-07-27,False
O013128,2023-09-04,C01313,P0058,1,0.1,241.17799783425932,Online,Completed,2016.07,1486.71,1814.46,1814.46,1486.71,86.57200216574068,2023-12-23,True
O013129,2025-11-08,C02456,P0067,1,0.1,104.17303641288694,Online,Completed,3630.57,2847.91,3267.51,3267.51,2847.91,315.4269635871134,2025-04-23,False
O013130,2025-11-19,C00532,P0072,1,0.0,1071.3307183209624,Store,Completed,774.85,529.21,774.85,774.85,529.21,-825.6907183209624,2022-10-28,False
O013131,2023-02-18,C01637,P0030,1,0.1,1029.0716999446909,Online,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3240.628300055308,2023-11-24,True
O013132,2025-06-30,C02405,P0068,1,0.05,693.7415842990014,Online,Completed,831.51,520.17,789.93,789.93,520.17,-423.9815842990014,2025-11-22,True
O013133,2023-06-29,C00700,P0007,2,0.05,1157.8087904500662,Online,Completed,33971.37,23910.3,32272.8,64545.6,47820.6,15567.191209549934,2022-10-10,False
O013134,2025-01-07,C01057,P0024,2,0.1,506.9966840481988,Online,Completed,4047.59,3002.06,3642.83,7285.66,6004.12,774.5433159518011,2025-04-18,True
O013135,2024-08-12,C01567,P0009,3,0.25,612.0288246807784,Store,Completed,55010.92,39856.38,41258.19,123774.57,119569.13999999998,3593.4011753192435,2023-09-08,False
O013136,2024-05-10,C00674,P0034,1,0.2,462.9360132517609,Online,Completed,26712.82,17922.94,21370.26,21370.26,17922.94,2984.383986748239,2024-06-13,True
O013137,2024-03-06,C01310,P0055,2,0.25,95.35145545675023,Store,Returned,2416.67,1519.14,1812.5,3625.0,3038.28,491.3685445432496,2022-05-23,False
O013138,2025-11-24,C00517,P0012,1,0.15,554.6621628962102,Online,Completed,35152.21,19746.44,29879.38,29879.38,19746.44,9578.277837103793,2020-08-01,False
O013139,2023-12-30,C00681,P0058,2,0.0,1451.5646445562347,Online,Completed,2016.07,1486.71,2016.07,4032.14,2973.42,-392.8446445562349,2020-07-15,False
O013140,2023-11-06,C01709,P0059,3,0.0,332.51225882717455,Online,Completed,3898.1,2349.12,3898.1,11694.3,7047.36,4314.427741172825,2020-05-02,False
O013141,2025-09-08,C00727,P0068,1,0.05,770.9027950157487,Online,Completed,831.51,520.17,789.93,789.93,520.17,-501.1427950157487,2021-03-08,False
O013142,2023-08-15,C02165,P0017,1,0.25,1049.487200512745,Online,Completed,34379.77,24585.58,25784.83,25784.83,24585.58,149.76279948725505,2021-05-28,False
O013143,2023-01-10,C00269,P0030,2,0.1,69.12301219863774,Store,Completed,21001.14,14631.33,18901.03,37802.06,29262.66,8470.27698780136,2023-08-10,True
O013144,2023-02-17,C02044,P0063,1,0.15,316.82079984113324,Online,Completed,3877.55,3036.56,3295.92,3295.92,3036.56,-57.46079984113311,2025-08-04,True
O013145,2023-07-23,C01788,P0062,1,0.15,677.9598448135604,Online,Completed,2623.68,1558.73,2230.13,2230.13,1558.73,-6.559844813560289,2022-09-19,False
O013146,2025-09-15,C00718,P0062,2,0.25,502.29650959475975,Online,Completed,2623.68,1558.73,1967.76,3935.52,3117.46,315.7634904052402,2023-05-15,False
O013147,2025-06-12,C00721,P0018,4,0.0,562.4065295856739,Online,Completed,45603.07,29794.11,45603.07,182412.28,119176.44,62673.433470414326,2022-05-05,False
O013148,2023-06-06,C02188,P0021,2,0.0,319.73651454998,Online,Completed,11186.62,6592.76,11186.62,22373.24,13185.52,8867.98348545002,2021-08-20,False
O013149,2025-05-04,C00144,P0035,2,0.15,1285.8135103702764,Online,Completed,6233.16,4830.1,5298.19,10596.38,9660.2,-349.6335103702779,2021-02-18,False
O013150,2023-01-26,C02270,P0017,2,0.0,661.6513431206155,Store,Completed,34379.77,24585.58,34379.77,68759.54,49171.16,18926.728656879375,2022-12-02,False
O013151,2024-02-25,C00781,P0054,1,0.2,809.6803525996868,Online,Completed,4391.07,3392.34,3512.86,3512.86,3392.34,-689.1603525996868,2022-11-19,False
O013152,2025-01-30,C00892,P0024,2,0.1,1033.9270394921946,Store,Completed,4047.59,3002.06,3642.83,7285.66,6004.12,247.61296050780538,2025-05-22,True
O013153,2025-02-12,C00630,P0015,1,0.05,1419.7758728648464,Store,Returned,68260.89,49534.02,64847.85,64847.85,49534.02,13894.054127135156,2023-02-05,False
O013154,2023-09-21,C01634,P0014,2,0.2,1057.5112229655542,Online,Completed,16307.91,8998.28,13046.33,26092.66,17996.56,7038.588777034444,2020-12-09,False
O013155,2024-08-10,C00435,P0047,4,0.15,1378.9128735193763,Online,Completed,20500.61,14824.88,17425.52,69702.08,59299.52,9023.647126480628,2020-07-17,False
O013156,2025-08-15,C01569,P0031,2,0.05,1214.0658698993016,Online,Completed,25575.2,17504.26,24296.44,48592.88,35008.52,12370.2941301007,2022-02-11,False
O013157,2024-04-14,C02431,P0058,1,0.15,1065.5298322441877,Online,Completed,2016.07,1486.71,1713.66,1713.66,1486.71,-838.5798322441876,2025-04-20,True
O013158,2023-09-11,C02482,P0040,2,0.05,969.2709254252821,Online,Completed,19597.45,13150.79,18617.58,37235.16,26301.58,9964.30907457472,2022-12-06,False
O013159,2025-01-09,C01630,P0062,1,0.1,997.8155140883966,Store,Completed,2623.68,1558.73,2361.31,2361.31,1558.73,-195.2355140883967,2021-08-18,False
O013160,2023-04-28,C01474,P0054,2,0.15,1321.0858276606132,Online,Completed,4391.07,3392.34,3732.41,7464.82,6784.68,-640.9458276606138,2024-01-23,True
O013161,2024-07-03,C00480,P0060,1,0.05,929.1599494617176,Store,Completed,3944.4,2929.93,3747.18,3747.18,2929.93,-111.90994946171759,2022-03-26,False
O013162,2025-06-29,C01167,P0011,2,0.15,1283.8173468660962,Store,Completed,76595.54,51662.71,65106.21,130212.42,103325.42,25603.182653133903,2023-02-26,False
O013163,2025-05-19,C02070,P0026,1,0.0,1396.6386344442178,Online,Completed,9763.04,5837.13,9763.04,9763.04,5837.13,2529.2713655557827,2021-05-26,False
O013164,2025-03-18,C00561,P0027,1,0.1,875.208312408945,Online,Completed,26372.42,16854.64,23735.18,23735.18,16854.64,6005.331687591056,2023-11-06,False
O013165,2025-03-31,C01416,P0030,1,0.0,371.4230922307625,Store,Completed,21001.14,14631.33,21001.14,21001.14,14631.33,5998.386907769237,2023-07-29,False
O013166,2024-07-17,C02004,P0053,1,0.25,957.5366563162818,Online,Completed,19337.72,12777.59,14503.29,14503.29,12777.59,768.163343683719,2023-10-17,False
O013167,2024-02-18,C00121,P0037,1,0.0,1444.6141322700228,Online,Cancelled,2788.85,1641.83,2788.85,2788.85,1641.83,-297.5941322700228,2021-04-08,False
