order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit
O015059,2025-07-13,C00944,P0050,3,0.05,302.07668268439215,Online,Completed,12599.98,7440.87,11969.98,35909.94,22322.61,13285.25
O015060,2024-01-04,C00990,P0069,1,0.1,603.1492245992038,Online,Completed,728.09,572.9,655.28,655.28,572.9,-520.77
O015061,2025-06-17,C01067,P0033,1,0.05,1093.7760773894752,Online,Completed,13342.59,8022.86,12675.46,12675.46,8022.86,3558.82
O015062,2025-12-20,C01786,P0067,3,0.05,193.02398114957805,Online,Completed,3630.57,2847.91,3449.04,10347.12,8543.73,1610.37
O015063,2023-09-19,C00847,P0042,1,0.1,556.7652540075785,Online,Completed,23234.15,13517.06,20910.74,20910.74,13517.06,6836.91
O015064,2025-02-26,C01060,P0044,4,0.15,1171.0792409725843,Store,Completed,6632.18,4664.75,5637.35,22549.4,18659.0,2719.32
O015065,2023-04-21,C01482,P0068,1,0.2,1469.2673230159778,Store,Completed,831.51,520.17,665.21,665.21,520.17,-1324.23
O015066,2025-07-30,C01543,P0057,2,0.05,317.5887731935446,Online,Completed,2399.62,1477.21,2279.64,4559.28,2954.42,1287.27
O015067,2023-05-21,C01562,P0036,2,0.05,1048.7191337376644,Online,Completed,28469.37,21199.12,27045.9,54091.8,42398.24,10644.84
O015068,2025-01-14,C01387,P0041,2,0.0,866.5843666226175,Online,Completed,17041.87,10693.12,17041.87,34083.74,21386.24,11830.92
O015069,2024-06-18,C01145,P0056,2,0.2,197.08020108357707,Online,Completed,3220.25,2334.13,2576.2,5152.4,4668.26,287.06
O015070,2023-03-20,C02206,P0003,1,0.1,1042.416308298554,Online,Completed,46962.97,29587.37,42266.67,42266.67,29587.37,11636.88
O015071,2025-11-20,C01281,P0056,4,0.15,989.7532941829322,Store,Returned,3220.25,2334.13,2737.21,10948.84,9336.52,622.57
O015072,2024-05-23,C01599,P0056,2,0.0,121.75322039531864,Online,Completed,3220.25,2334.13,3220.25,6440.5,4668.26,1650.49
O015073,2025-08-28,C02319,P0065,5,0.05,1335.4791300746065,Store,Completed,2151.86,1389.65,2044.27,10221.35,6948.25,1937.62
O015074,2023-03-07,C01983,P0039,1,0.15,654.8271867923186,Online,Completed,15201.43,10476.48,12921.22,12921.22,10476.48,1789.91
O015075,2023-10-14,C00313,P0040,2,0.0,167.98938459476372,Online,Completed,19597.45,13150.79,19597.45,39194.9,26301.58,12725.33
O015076,2023-05-03,C01141,P0039,2,0.1,905.71878081099,Online,Completed,15201.43,10476.48,13681.29,27362.58,20952.96,5503.9
O015077,2024-07-08,C01942,P0027,2,0.1,1131.212297707219,Online,Completed,26372.42,16854.64,23735.18,47470.36,33709.28,12629.87
O015078,2025-09-30,C02393,P0067,2,0.0,225.5003186344093,Online,Completed,3630.57,2847.91,3630.57,7261.14,5695.82,1339.82
O015079,2023-01-04,C01202,P0065,1,0.05,620.6355693674736,Online,Completed,2151.86,1389.65,2044.27,2044.27,1389.65,33.98
O015080,2024-02-16,C02165,P0003,1,0.1,429.28348978798584,Store,Completed,46962.97,29587.37,42266.67,42266.67,29587.37,12250.02
O015081,2023-09-07,C01700,P0003,1,0.2,1424.6859253281432,Online,Completed,46962.97,29587.37,37570.38,37570.38,29587.37,6558.32
O015082,2024-03-28,C01779,P0037,2,0.1,955.7486863682597,Store,Completed,2788.85,1641.83,2509.96,5019.92,3283.66,780.51
O015083,2023-06-07,C00174,P0020,3,0.05,1215.8581270771722,Online,Completed,8241.48,6253.13,7829.41,23488.23,18759.39,3512.98
O015084,2025-04-16,C00749,P0011,1,0.05,529.4820525788142,Online,Completed,76595.54,51662.71,72765.76,72765.76,51662.71,20573.57
O015085,2025-10-10,C02203,P0024,1,0.2,1283.7298103656656,Online,Completed,4047.59,3002.06,3238.07,3238.07,3002.06,-1047.72
O015086,2025-11-18,C01683,P0070,2,0.1,504.20131299808946,Store,Completed,421.13,288.88,379.02,758.04,577.76,-323.92
O015087,2025-09-04,C01808,P0065,1,0.2,434.9474550840767,Online,Completed,2151.86,1389.65,1721.49,1721.49,1389.65,-103.11
O015088,2023-12-01,C01534,P0032,3,0.1,359.3078553367335,Online,Completed,24167.24,14201.94,21750.52,65251.56,42605.82,22286.43
O015089,2023-06-02,C02358,P0062,1,0.1,448.0811145888727,Online,Completed,2623.68,1558.73,2361.31,2361.31,1558.73,354.5
O015090,2025-01-18,C02282,P0055,1,0.2,847.4014790757301,Store,Completed,2416.67,1519.14,1933.34,1933.34,1519.14,-433.2
O015091,2025-04-13,C02210,P0036,1,0.0,179.34685308096013,Online,Completed,28469.37,21199.12,28469.37,28469.37,21199.12,7090.9
O015092,2025-03-18,C00292,P0066,1,0.1,125.02887663034099,Online,Completed,1482.61,1004.14,1334.35,1334.35,1004.14,205.18
O015093,2025-01-27,C00127,P0037,1,0.25,486.7286884274228,Online,Completed,2788.85,1641.83,2091.64,2091.64,1641.83,-36.92
O015094,2025-11-21,C01118,P0014,5,0.2,399.53551840380936,Online,Completed,16307.91,8998.28,13046.33,65231.65,44991.4,19840.71
O015095,2024-06-15,C01951,P0046,1,0.05,1138.4943613773169,Store,Returned,23120.56,13821.92,21964.53,21964.53,13821.92,7004.12
O015096,2023-02-22,C01113,P0056,1,0.05,139.9192700291677,Online,Completed,3220.25,2334.13,3059.24,3059.24,2334.13,585.19
O015097,2024-12-18,C02436,P0050,4,0.05,705.3428279012742,Online,Completed,12599.98,7440.87,11969.98,47879.92,29763.48,17411.1
O015098,2023-12-11,C02297,P0061,3,0.0,1465.4032324415132,Online,Completed,2023.64,1366.93,2023.64,6070.92,4100.79,504.73
O015099,2023-01-01,C00181,P0017,1,0.25,496.74328573745595,Store,Completed,34379.77,24585.58,25784.83,25784.83,24585.58,702.51
O015100,2023-06-16,C01085,P0027,3,0.15,685.4144890581682,Online,Completed,26372.42,16854.64,22416.56,67249.68,50563.92,16000.35
O015101,2023-11-13,C01171,P0054,1,0.05,960.8033196514642,Online,Completed,4391.07,3392.34,4171.52,4171.52,3392.34,-181.62
O015102,2025-08-22,C01801,P0029,2,0.1,701.0045715756029,Online,Completed,16320.22,10540.75,14688.2,29376.4,21081.5,7593.9
O015103,2025-06-16,C02329,P0013,1,0.1,553.1301384847557,Online,Completed,51810.99,39926.78,46629.89,46629.89,39926.78,6149.98
O015104,2023-09-30,C01590,P0049,1,0.05,1201.6283016586647,Store,Completed,3620.6,2285.05,3439.57,3439.57,2285.05,-47.11
O015105,2024-01-08,C01136,P0025,4,0.05,477.311499548365,Online,Returned,13173.89,8040.17,12515.2,50060.8,32160.68,17422.81
O015106,2025-06-18,C01711,P0023,1,0.1,645.0678039477751,Store,Completed,18652.9,11870.8,16787.61,16787.61,11870.8,4271.74
O015107,2023-07-20,C02345,P0026,1,0.05,728.8303134123693,Online,Completed,9763.04,5837.13,9274.89,9274.89,5837.13,2708.93
O015108,2023-05-20,C00691,P0048,2,0.0,1022.9801468245203,Online,Cancelled,4817.07,3708.5,4817.07,9634.14,7417.0,1194.16
O015109,2023-11-02,C00562,P0036,2,0.2,1008.6760941165728,Online,Completed,28469.37,21199.12,22775.5,45551.0,42398.24,2144.08
O015110,2025-12-20,C02359,P0006,1,0.0,1422.2391266101647,Store,Completed,46399.31,28017.75,46399.31,46399.31,28017.75,16959.32
O015111,2023-12-26,C00390,P0039,4,0.1,1382.4909688058829,Online,Completed,15201.43,10476.48,13681.29,54725.16,41905.92,11436.75
O015112,2023-11-03,C02054,P0057,2,0.1,692.5330152236605,Online,Completed,2399.62,1477.21,2159.66,4319.32,2954.42,672.37
O015113,2023-11-29,C00530,P0066,2,0.0,309.45280088254606,Online,Completed,1482.61,1004.14,1482.61,2965.22,2008.28,647.49
O015114,2023-11-30,C00159,P0010,2,0.05,364.22212284156404,Store,Completed,56479.09,32881.48,53655.14,107310.28,65762.96,41183.1
O015115,2024-05-31,C01680,P0072,3,0.05,928.5422704080116,Online,Completed,774.85,529.21,736.11,2208.33,1587.63,-307.84
O015116,2024-12-31,C00952,P0009,1,0.0,98.03337613688325,Online,Completed,55010.92,39856.38,55010.92,55010.92,39856.38,15056.51
O015117,2025-07-12,C01219,P0072,4,0.05,485.12349686086174,Online,Completed,774.85,529.21,736.11,2944.44,2116.84,342.48
O015118,2025-02-04,C00230,P0027,3,0.25,828.872403321367,Online,Completed,26372.42,16854.64,19779.31,59337.93,50563.92,7945.14
O015119,2025-02-23,C01530,P0046,1,0.2,424.84113848112565,Online,Completed,23120.56,13821.92,18496.45,18496.45,13821.92,4249.69
O015120,2023-01-21,C01726,P0063,3,0.05,164.83847087442797,Online,Completed,3877.55,3036.56,3683.67,11051.01,9109.68,1776.49
O015121,2025-05-28,C00692,P0042,2,0.2,111.47327181377449,Online,Completed,23234.15,13517.06,18587.32,37174.64,27034.12,10029.05
O015122,2023-06-26,C00133,P0041,2,0.1,144.92204412602683,Store,Completed,17041.87,10693.12,15337.68,30675.36,21386.24,9144.2
O015123,2023-01-22,C00949,P0034,5,0.25,469.66365586837105,Store,Completed,26712.82,17922.94,20034.61,100173.05,89614.7,10088.69
O015124,2025-04-16,C01744,P0030,1,0.1,287.3044742718189,Store,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3982.4
O015125,2025-08-17,C01681,P0044,4,0.0,460.2858511236664,Store,Completed,6632.18,4664.75,6632.18,26528.72,18659.0,7409.43
O015126,2024-07-01,C02207,P0001,2,0.1,806.2010530039028,Online,Completed,76307.73,44819.33,68676.96,137353.92,89638.66,46909.06
O015127,2023-09-07,C01296,P0045,1,0.05,1186.4498457859254,Online,Completed,2648.4,2040.25,2515.98,2515.98,2040.25,-710.72
O015128,2024-10-22,C02343,P0047,2,0.15,1214.4988124214753,Online,Completed,20500.61,14824.88,17425.52,34851.04,29649.76,3986.78
O015129,2025-08-09,C00821,P0030,1,0.05,379.79031731293014,Online,Completed,21001.14,14631.33,19951.08,19951.08,14631.33,4939.96
O015130,2023-05-06,C01354,P0022,2,0.05,1113.4757816745303,Online,Returned,28566.38,16306.97,27138.06,54276.12,32613.94,20548.7
O015131,2024-09-02,C01824,P0015,3,0.1,1243.410675592949,Store,Completed,68260.89,49534.02,61434.8,184304.4,148602.06,34458.93
O015132,2025-10-06,C02329,P0038,1,0.0,211.26693436246904,Store,Completed,11946.05,6792.61,11946.05,11946.05,6792.61,4942.17
O015133,2023-02-13,C01461,P0023,2,0.0,883.0991521536444,Store,Completed,18652.9,11870.8,18652.9,37305.8,23741.6,12681.1
O015134,2024-07-01,C01088,P0031,1,0.05,630.4415335860014,Online,Completed,25575.2,17504.26,24296.44,24296.44,17504.26,6161.74
O015135,2024-03-10,C00359,P0057,3,0.0,515.0523908032484,Online,Completed,2399.62,1477.21,2399.62,7198.86,4431.63,2252.18
O015136,2025-11-19,C01013,P0035,1,0.0,185.65060367355156,Online,Completed,6233.16,4830.1,6233.16,6233.16,4830.1,1217.41
O015137,2025-03-04,C01253,P0066,1,0.1,848.6397684229253,Store,Completed,1482.61,1004.14,1334.35,1334.35,1004.14,-518.43
O015138,2023-12-23,C01116,P0053,1,0.15,674.9668668369583,Store,Completed,19337.72,12777.59,16437.06,16437.06,12777.59,2984.5
O015139,2023-09-10,C00001,P0031,2,0.05,334.68888045360046,Online,Completed,25575.2,17504.26,24296.44,48592.88,35008.52,13249.67
O015140,2025-02-23,C02363,P0026,1,0.05,886.0592443606104,Online,Completed,9763.04,5837.13,9274.89,9274.89,5837.13,2551.7
O015141,2024-12-21,C01315,P0031,1,0.05,673.7189998963231,Online,Completed,25575.2,17504.26,24296.44,24296.44,17504.26,6118.46
O015142,2025-01-06,C01270,P0072,1,0.0,1336.7797620741853,Online,Cancelled,774.85,529.21,774.85,774.85,529.21,-1091.14
O015143,2025-06-18,C01264,P0012,2,0.2,1226.1271412185522,Online,Completed,35152.21,19746.44,28121.77,56243.54,39492.88,15524.53
O015144,2023-05-03,C01541,P0053,1,0.1,1066.4975270472921,Online,Completed,19337.72,12777.59,17403.95,17403.95,12777.59,3559.86
O015145,2024-11-15,C00848,P0056,1,0.0,157.22118268530554,Online,Completed,3220.25,2334.13,3220.25,3220.25,2334.13,728.9
O015146,2023-05-23,C00789,P0062,3,0.2,309.84582514022725,Store,Completed,2623.68,1558.73,2098.94,6296.82,4676.19,1310.78
O015147,2025-09-29,C02362,P0044,1,0.1,1135.7933445897345,Online,Returned,6632.18,4664.75,5968.96,5968.96,4664.75,168.42
O015148,2025-07-26,C02187,P0058,2,0.1,1124.789639738426,Online,Completed,2016.07,1486.71,1814.46,3628.92,2973.42,-469.29
O015149,2024-05-25,C00498,P0065,1,0.15,607.5295898588391,Store,Returned,2151.86,1389.65,1829.08,1829.08,1389.65,-168.1
O015150,2023-02-26,C02169,P0013,1,0.1,938.4434939896526,Online,Completed,51810.99,39926.78,46629.89,46629.89,39926.78,5764.67
O015151,2023-02-11,C01201,P0061,5,0.1,828.5335203167026,Online,Cancelled,2023.64,1366.93,1821.28,9106.4,6834.65,1443.22
O015152,2025-03-31,C02412,P0068,1,0.0,1028.4385000193924,Online,Returned,831.51,520.17,831.51,831.51,520.17,-717.1
O015153,2023-12-09,C01522,P0051,2,0.1,1085.3694723514027,Online,Completed,21937.67,15735.09,19743.9,39487.8,31470.18,6932.25
O015154,2023-11-28,C00161,P0062,1,0.05,1084.220988094138,Online,Completed,2623.68,1558.73,2492.5,2492.5,1558.73,-150.45
O015155,2023-12-07,C00664,P0048,3,0.05,1264.0089910681024,Store,Completed,4817.07,3708.5,4576.22,13728.66,11125.5,1339.15
O015156,2023-12-07,C00967,P0063,3,0.1,275.6641787754211,Online,Completed,3877.55,3036.56,3489.8,10469.4,9109.68,1084.06
O015157,2025-04-28,C00550,P0072,1,0.0,1487.4051439799478,Online,Completed,774.85,529.21,774.85,774.85,529.21,-1241.77
O015158,2023-07-01,C01074,P0072,1,0.0,944.3797322155898,Online,Completed,774.85,529.21,774.85,774.85,529.21,-698.74
O015159,2025-09-10,C00747,P0051,1,0.05,631.5855569817204,Store,Completed,21937.67,15735.09,20840.79,20840.79,15735.09,4474.11
O015160,2024-06-06,C02137,P0024,1,0.1,999.1442127730112,Online,Completed,4047.59,3002.06,3642.83,3642.83,3002.06,-358.37
O015161,2023-07-01,C00893,P0040,1,0.15,683.4280317351132,Store,Completed,19597.45,13150.79,16657.83,16657.83,13150.79,2823.61
O015162,2023-09-08,C01249,P0029,4,0.2,465.40591427046326,Store,Completed,16320.22,10540.75,13056.18,52224.72,42163.0,9596.31
O015163,2023-05-18,C02434,P0017,1,0.0,1220.3597978210728,Online,Completed,34379.77,24585.58,34379.77,34379.77,24585.58,8573.83
O015164,2025-01-20,C01191,P0001,1,0.05,185.0628313437235,Online,Completed,76307.73,44819.33,72492.34,72492.34,44819.33,27487.95
O015165,2024-03-29,C01738,P0001,3,0.2,287.4161532226009,Online,Completed,76307.73,44819.33,61046.18,183138.54,134457.99,48393.13
O015166,2025-06-01,C00654,P0025,1,0.05,468.4044614015984,Online,Completed,13173.89,8040.17,12515.2,12515.2,8040.17,4006.63
O015167,2023-03-28,C01932,P0041,1,0.05,96.13442371920661,Online,Completed,17041.87,10693.12,16189.78,16189.78,10693.12,5400.53
O015168,2023-10-20,C00337,P0023,1,0.1,1023.8750948855495,Online,Completed,18652.9,11870.8,16787.61,16787.61,11870.8,3892.93
O015169,2023-04-02,C00590,P0018,2,0.2,872.549328197897,Store,Completed,45603.07,29794.11,36482.46,72964.92,59588.22,12504.15
O015170,2023-07-27,C00435,P0028,2,0.2,1296.4197874210115,Online,Completed,17868.64,13368.71,14294.91,28589.82,26737.42,555.98
O015171,2023-07-05,C01272,P0012,1,0.1,857.8128534802217,Online,Completed,35152.21,19746.44,31636.99,31636.99,19746.44,11032.74
O015172,2023-06-05,C01068,P0049,2,0.1,160.0776336649782,Online,Completed,3620.6,2285.05,3258.54,6517.08,4570.1,1786.9
O015173,2023-10-20,C00487,P0016,1,0.2,202.77624066758247,Store,Completed,77138.7,54809.17,61710.96,61710.96,54809.17,6699.01
O015174,2024-06-16,C01832,P0027,1,0.1,1277.2768269353958,Store,Cancelled,26372.42,16854.64,23735.18,23735.18,16854.64,5603.26
O015175,2023-06-10,C01501,P0053,3,0.05,908.1550299889833,Store,Completed,19337.72,12777.59,18370.83,55112.49,38332.77,15871.56
O015176,2025-04-30,C02157,P0036,1,0.0,835.9424982883353,Online,Completed,28469.37,21199.12,28469.37,28469.37,21199.12,6434.31
O015177,2023-06-05,C01094,P0007,5,0.1,1275.7291617548262,Online,Returned,33971.37,23910.3,30574.23,152871.15,119551.5,32043.92
O015178,2023-05-23,C01768,P0034,2,0.15,852.6689883080245,Online,Completed,26712.82,17922.94,22705.9,45411.8,35845.88,8713.25
O015179,2024-07-15,C00543,P0065,4,0.15,485.87712663639405,Online,Completed,2151.86,1389.65,1829.08,7316.32,5558.6,1271.84
O015180,2023-02-04,C00805,P0004,5,0.1,1469.3259571379267,Online,Completed,42415.33,30150.61,38173.8,190869.0,150753.05,38646.62
O015181,2023-08-12,C01993,P0026,1,,1284.6637546166776,Online,Completed,9763.04,5837.13,8786.74,8786.74,5837.13,1664.95
O015182,2024-10-29,C00683,P0020,1,0.1,510.48018162711884,Online,Cancelled,8241.48,6253.13,7417.33,7417.33,6253.13,653.72
O015183,2024-01-28,C02312,P0051,4,0.0,1059.2032063942875,Online,Completed,21937.67,15735.09,21937.67,87750.68,62940.36,23751.12
O015184,2024-02-12,C00290,P0010,3,0.1,132.14632072325722,Store,Completed,56479.09,32881.48,50831.18,152493.54,98644.44,53716.95
O015185,2023-10-24,C00145,P0008,1,0.05,774.8319439699467,Online,Completed,41776.53,28887.3,39687.7,39687.7,28887.3,10025.57
O015186,2023-11-19,C00529,P0018,1,0.1,1063.2815132173864,Store,Cancelled,45603.07,29794.11,41042.76,41042.76,29794.11,10185.37
O015187,2023-02-08,C02142,P0017,5,0.0,614.5642247079589,Online,Completed,34379.77,24585.58,34379.77,171898.85,122927.9,48356.39
O015188,2024-05-19,C02386,P0069,2,0.2,1106.5598908260474,Online,Completed,728.09,572.9,582.47,1164.94,1145.8,-1087.42
O015189,2025-01-22,C01589,P0030,1,0.1,514.5228110160708,Online,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3755.18
O015190,2023-08-28,C01645,P0039,2,0.1,742.9412599985546,Online,Completed,15201.43,10476.48,13681.29,27362.58,20952.96,5666.68
O015191,2024-11-17,C01593,P0061,3,0.2,804.2521321858159,Online,Completed,2023.64,1366.93,1618.91,4856.73,4100.79,-48.31
O015192,2025-01-09,C00078,P0024,1,0.05,829.1531373526994,Online,Completed,4047.59,3002.06,3845.21,3845.21,3002.06,14.0
O015193,2025-09-23,C01563,P0035,1,0.05,1487.834740740435,Online,Completed,6233.16,4830.1,5921.5,5921.5,4830.1,-396.43
O015194,2024-05-01,C01455,P0061,2,0.0,1389.9127381847732,Online,Completed,2023.64,1366.93,2023.64,4047.28,2733.86,-76.49
O015195,2025-02-03,C00099,P0072,2,0.0,1058.5594628877495,Online,Returned,774.85,529.21,774.85,1549.7,1058.42,-567.28
O015196,2024-09-14,C01339,P0015,5,0.0,626.406294945735,Online,Completed,68260.89,49534.02,68260.89,341304.45,247670.1,93007.94
O015197,2025-01-05,C01870,P0036,1,0.1,1044.794552361413,Online,Completed,28469.37,21199.12,25622.43,25622.43,21199.12,3378.52
O015198,2023-10-25,C01213,P0055,1,0.15,572.9321880251509,Store,Completed,2416.67,1519.14,2054.17,2054.17,1519.14,-37.9
O015199,2025-12-11,C02353,P0037,1,0.0,1203.292837644822,Online,Completed,2788.85,1641.83,2788.85,2788.85,1641.83,-56.27
O015200,2025-01-02,C00876,P0062,2,0.05,249.36490784399805,Online,Completed,2623.68,1558.73,2492.5,4985.0,3117.46,1618.18
O015201,2025-09-27,C02404,P0064,1,0.05,131.46572668697718,Online,Completed,2688.32,1554.26,2553.9,2553.9,1554.26,868.17
O015202,2023-10-31,C00779,P0039,1,0.25,532.8713587355084,Online,Completed,15201.43,10476.48,11401.07,11401.07,10476.48,391.72
O015203,2024-10-25,C02088,P0012,1,0.25,582.6636593052835,Online,Completed,35152.21,19746.44,26364.16,26364.16,19746.44,6035.06
O015204,2025-06-17,C00476,P0072,1,0.2,1436.7994289808598,Online,Completed,774.85,529.21,619.88,619.88,529.21,-1346.13
O015205,2025-03-01,C01138,P0008,1,0.0,1407.3236596761158,Online,Completed,41776.53,28887.3,41776.53,41776.53,28887.3,11481.91
O015206,2024-10-08,C00679,P0041,1,0.1,777.1052523021456,Store,Completed,17041.87,10693.12,15337.68,15337.68,10693.12,3867.45
O015207,2023-07-28,C00838,P0069,4,0.0,740.117570805564,Online,Completed,728.09,572.9,728.09,2912.36,2291.6,-119.36
O015208,2024-06-02,C00532,P0003,1,0.2,1076.7778109433675,Online,Completed,46962.97,29587.37,37570.38,37570.38,29587.37,6906.23
O015209,2023-03-18,C00230,P0043,3,0.1,1360.3349855711751,Online,Completed,21218.15,12925.21,19096.34,57289.02,38775.63,17153.06
O015210,2023-12-04,C02124,P0037,1,0.1,1403.9955472873246,Online,Returned,2788.85,1641.83,2509.96,2509.96,1641.83,-535.87
O015211,2025-05-12,C02313,P0057,1,0.05,437.8148955929946,Online,Completed,2399.62,1477.21,2279.64,2279.64,1477.21,364.62
O015212,2025-07-01,C02363,P0025,5,0.05,1307.6398415391773,Store,Completed,13173.89,8040.17,12515.2,62576.0,40200.85,21067.51
O015213,2025-03-17,C00992,P0004,3,0.15,885.6782565540594,Store,Completed,42415.33,30150.61,36053.03,108159.09,90451.83,16821.58
O015214,2024-07-25,C01547,P0058,3,0.1,1000.5090892540502,Online,Returned,2016.07,1486.71,1814.46,5443.38,4460.13,-17.26
O015215,2024-02-28,C01393,P0037,2,0.2,638.2290448146646,Online,Completed,2788.85,1641.83,2231.08,4462.16,3283.66,540.27
O015216,2024-11-03,C02025,P0008,1,0.05,761.0833898534755,Store,Completed,41776.53,28887.3,39687.7,39687.7,28887.3,10039.32
O015217,2025-11-05,C00082,P0009,1,0.0,764.0237426272105,Online,Completed,55010.92,39856.38,55010.92,55010.92,39856.38,14390.52
O015218,2025-07-14,C01661,P0001,2,0.1,1090.8095314892605,Online,Completed,76307.73,44819.33,68676.96,137353.92,89638.66,46624.45
O015219,2023-04-08,C00230,P0013,3,0.15,497.5653726384497,Store,Cancelled,51810.99,39926.78,44039.34,132118.02,119780.34,11840.11
O015220,2023-10-27,C01622,P0068,1,0.0,601.0668703772272,Online,Completed,831.51,520.17,831.51,831.51,520.17,-289.73
O015221,2025-01-16,C02346,P0016,2,0.05,1137.2690419959972,Store,Completed,77138.7,54809.17,73281.76,146563.52,109618.34,35807.91
O015222,2023-10-01,C01579,P0044,5,0.1,1308.4477461958945,Online,Completed,6632.18,4664.75,5968.96,29844.8,23323.75,5212.6
O015223,2023-09-18,C01934,P0065,1,0.05,197.43377657416286,Online,Completed,2151.86,1389.65,2044.27,2044.27,1389.65,457.19
O015224,2025-07-24,C00281,P0014,3,0.1,584.9660564559755,Online,Completed,16307.91,8998.28,14677.12,44031.36,26994.84,16451.55
O015225,2023-11-28,C00530,P0026,4,0.1,145.22469624025365,Online,Completed,9763.04,5837.13,8786.74,35146.96,23348.52,11653.22
O015226,2023-04-25,C02456,P0032,1,0.15,320.54727128828546,Online,Completed,24167.24,14201.94,20542.15,20542.15,14201.94,6019.66
O015227,2023-09-25,C01727,P0002,1,0.0,506.7529247872852,Online,Completed,48149.03,31099.07,48149.03,48149.03,31099.07,16543.21
O015228,2023-01-12,C00223,P0016,2,0.0,480.1660243197581,Online,Completed,77138.7,54809.17,77138.7,154277.4,109618.34,44178.89
O015229,2023-03-14,C01898,P0049,1,0.25,429.0331165695346,Online,Completed,3620.6,2285.05,2715.45,2715.45,2285.05,1.37
O015230,2025-10-12,C00769,P0023,1,0.2,1326.1904454489668,Online,Completed,18652.9,11870.8,14922.32,14922.32,11870.8,1725.33
O015231,2025-05-23,C00546,P0060,1,0.15,606.1528446740092,Online,Completed,3944.4,2929.93,3352.74,3352.74,2929.93,-183.34
O015232,2024-02-10,C01026,P0066,1,0.1,1094.1782849771746,Online,Returned,1482.61,1004.14,1334.35,1334.35,1004.14,-763.97
O015233,2023-06-27,C01956,P0020,1,0.2,1355.633376722275,Store,Completed,8241.48,6253.13,6593.18,6593.18,6253.13,-1015.58
O015234,2025-02-10,C00151,P0018,1,0.15,396.37195543568436,Online,Completed,45603.07,29794.11,38762.61,38762.61,29794.11,8572.13
O015235,2025-08-03,C01944,P0059,2,0.1,72.31870683154393,Online,Completed,3898.1,2349.12,3508.29,7016.58,4698.24,2246.02
O015236,2024-02-04,C01952,P0031,1,0.15,499.1519661496748,Online,Completed,25575.2,17504.26,21738.92,21738.92,17504.26,3735.51
O015237,2023-09-27,C01331,P0004,1,0.05,572.7141961711587,Online,Completed,42415.33,30150.61,40294.56,40294.56,30150.61,9571.24
O015238,2024-04-30,C01838,P0027,1,0.0,195.85798355264617,Online,Completed,26372.42,16854.64,26372.42,26372.42,16854.64,9321.92
O015239,2023-02-28,C00767,P0018,1,0.05,270.49927230924624,Store,Completed,45603.07,29794.11,43322.92,43322.92,29794.11,13258.31
O015240,2024-10-03,C00014,P0063,5,0.2,194.7604317404505,Online,Completed,3877.55,3036.56,3102.04,15510.2,15182.8,132.64
O015241,2025-06-05,C01402,P0071,2,0.2,121.88013507417915,Store,Completed,4370.25,3126.8,3496.2,6992.4,6253.6,616.92
O015242,2023-09-23,C02255,P0019,1,0.05,1196.50733955195,Store,Completed,14773.27,10973.74,14034.61,14034.61,10973.74,1864.36
O015243,2023-03-16,C00780,P0039,1,0.1,804.8353142529102,Online,Completed,15201.43,10476.48,13681.29,13681.29,10476.48,2399.97
O015244,2024-05-19,C01411,P0066,2,0.25,884.8455413445438,Online,Completed,1482.61,1004.14,1111.96,2223.92,2008.28,-669.21
O015245,2023-12-23,C01099,P0046,1,0.2,1105.9171421760957,Store,Completed,23120.56,13821.92,18496.45,18496.45,13821.92,3568.61
O015246,2023-06-03,C01067,P0038,3,0.1,1247.2564123902139,Online,Completed,11946.05,6792.61,10751.44,32254.32,20377.83,10629.23
O015247,2024-04-30,C00431,P0067,1,0.05,966.9879768955868,Online,Completed,3630.57,2847.91,3449.04,3449.04,2847.91,-365.86
O015248,2023-03-07,C00795,P0029,1,0.1,1042.3269495202499,Online,Completed,16320.22,10540.75,14688.2,14688.2,10540.75,3105.12
O015249,2024-01-15,C02104,P0057,2,0.25,740.1374954868556,Online,Completed,2399.62,1477.21,1799.72,3599.44,2954.42,-95.12
O015250,2024-02-11,C00208,P0048,2,0.05,1377.382204336217,Online,Completed,4817.07,3708.5,4576.22,9152.44,7417.0,358.06
O015251,2023-10-04,C02152,P0052,2,0.0,629.8532300738127,Online,Completed,5049.2,3111.34,5049.2,10098.4,6222.68,3245.87
O015252,2024-09-06,C00470,P0048,3,0.25,652.4490173239668,Online,Completed,4817.07,3708.5,3612.8,10838.4,11125.5,-939.55
O015253,2023-11-10,C00580,P0061,5,0.05,870.7924874246198,Online,Completed,2023.64,1366.93,1922.46,9612.3,6834.65,1906.86
O015254,2024-07-02,C00250,P0067,1,0.05,470.8385702558571,Online,Returned,3630.57,2847.91,3449.04,3449.04,2847.91,130.29
O015255,2024-04-05,C00603,P0048,1,0.05,181.37922353857775,Online,Completed,4817.07,3708.5,4576.22,4576.22,3708.5,686.34
O015256,2024-02-03,C00403,P0008,1,0.05,1234.0610592996334,Store,Cancelled,41776.53,28887.3,39687.7,39687.7,28887.3,9566.34
O015257,2024-03-26,C02074,P0067,1,0.05,65.69105335928361,Online,Completed,3630.57,2847.91,3449.04,3449.04,2847.91,535.44
